danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.741,0.469,4,-18.658,0,0.0568,0.000631,0.928,0.0793,0.708,114.986,audio_features,6n9utsqQt4muMAGGb4wCjf,spotify:track:6n9utsqQt4muMAGGb4wCjf,https://api.spotify.com/v1/tracks/6n9utsqQt4muMAGGb4wCjf,https://api.spotify.com/v1/audio-analysis/6n9utsqQt4muMAGGb4wCjf,143014,4
0.695,0.729,9,-16.697,1,0.0569,0.0164,0.91,0.0645,0.788,158.051,audio_features,28Epy4L6JTFRMA4kbtj99f,spotify:track:28Epy4L6JTFRMA4kbtj99f,https://api.spotify.com/v1/tracks/28Epy4L6JTFRMA4kbtj99f,https://api.spotify.com/v1/audio-analysis/28Epy4L6JTFRMA4kbtj99f,136370,4
0.532,0.805,9,-18.111,1,0.0497,0.00134,0.751,0.481,0.907,165.004,audio_features,63RuMEX5TdNJaqXqaovyba,spotify:track:63RuMEX5TdNJaqXqaovyba,https://api.spotify.com/v1/tracks/63RuMEX5TdNJaqXqaovyba,https://api.spotify.com/v1/audio-analysis/63RuMEX5TdNJaqXqaovyba,146362,4
0.676,0.56,2,-17.376,0,0.0365,0.0392,0.219,0.146,0.974,149.849,audio_features,4ylYos1uaa3MxG6h1liLiT,spotify:track:4ylYos1uaa3MxG6h1liLiT,https://api.spotify.com/v1/tracks/4ylYos1uaa3MxG6h1liLiT,https://api.spotify.com/v1/audio-analysis/4ylYos1uaa3MxG6h1liLiT,155892,4
0.571,0.489,7,-15.937,1,0.0621,0.218,0.935,0.344,0.878,92.985,audio_features,1xm190vk5oX4M4Y1a1NtCm,spotify:track:1xm190vk5oX4M4Y1a1NtCm,https://api.spotify.com/v1/tracks/1xm190vk5oX4M4Y1a1NtCm,https://api.spotify.com/v1/audio-analysis/1xm190vk5oX4M4Y1a1NtCm,136288,4
0.542,0.721,7,-14.809,0,0.0376,0.465,0.889,0.0849,0.707,91.929,audio_features,2qqq8gTipfMkxijBQKk7PS,spotify:track:2qqq8gTipfMkxijBQKk7PS,https://api.spotify.com/v1/tracks/2qqq8gTipfMkxijBQKk7PS,https://api.spotify.com/v1/audio-analysis/2qqq8gTipfMkxijBQKk7PS,146951,4
0.415,0.679,10,-16.294,0,0.0396,0.00138,0.562,0.0882,0.42,173.914,audio_features,6C5Lr0xodTcMhXZQ3Ao32Q,spotify:track:6C5Lr0xodTcMhXZQ3Ao32Q,https://api.spotify.com/v1/tracks/6C5Lr0xodTcMhXZQ3Ao32Q,https://api.spotify.com/v1/audio-analysis/6C5Lr0xodTcMhXZQ3Ao32Q,151991,4
0.614,0.647,5,-15.929,0,0.0489,0.528,0.816,0.0454,0.85,164.081,audio_features,4aO9QQcH3Ewy3k1WDxnHkO,spotify:track:4aO9QQcH3Ewy3k1WDxnHkO,https://api.spotify.com/v1/tracks/4aO9QQcH3Ewy3k1WDxnHkO,https://api.spotify.com/v1/audio-analysis/4aO9QQcH3Ewy3k1WDxnHkO,146498,4
0.785,0.502,10,-16.057,0,0.147,0.0788,0.884,0.0699,0.525,114.955,audio_features,46axU3OBnOLPPlZ4qyzcMX,spotify:track:46axU3OBnOLPPlZ4qyzcMX,https://api.spotify.com/v1/tracks/46axU3OBnOLPPlZ4qyzcMX,https://api.spotify.com/v1/audio-analysis/46axU3OBnOLPPlZ4qyzcMX,126321,4
0.679,0.73,7,-15.371,1,0.0333,0.000448,0.877,0.302,0.935,110.007,audio_features,094jMw9ydegyUG7gYdZg1A,spotify:track:094jMw9ydegyUG7gYdZg1A,https://api.spotify.com/v1/tracks/094jMw9ydegyUG7gYdZg1A,https://api.spotify.com/v1/audio-analysis/094jMw9ydegyUG7gYdZg1A,149499,4
0.647,0.589,6,-14.264,1,0.0598,0.0165,0.897,0.0795,0.552,130.042,audio_features,0DVZA5IJLfhjtLn7x13a0W,spotify:track:0DVZA5IJLfhjtLn7x13a0W,https://api.spotify.com/v1/tracks/0DVZA5IJLfhjtLn7x13a0W,https://api.spotify.com/v1/audio-analysis/0DVZA5IJLfhjtLn7x13a0W,142124,4
0.566,0.58,10,-17.052,0,0.0489,0.00325,0.866,0.185,0.719,111.969,audio_features,3sbYqIICoMPHz0p1lAiPBd,spotify:track:3sbYqIICoMPHz0p1lAiPBd,https://api.spotify.com/v1/tracks/3sbYqIICoMPHz0p1lAiPBd,https://api.spotify.com/v1/audio-analysis/3sbYqIICoMPHz0p1lAiPBd,130726,4
0.632,0.533,7,-15.305,0,0.027,0.188,0.946,0.0972,0.376,111.024,audio_features,2eEgRJhXjmuBX7yWiYoVs2,spotify:track:2eEgRJhXjmuBX7yWiYoVs2,https://api.spotify.com/v1/tracks/2eEgRJhXjmuBX7yWiYoVs2,https://api.spotify.com/v1/audio-analysis/2eEgRJhXjmuBX7yWiYoVs2,158922,4
0.76,0.72,2,-12.878,1,0.0485,0.000404,0.716,0.147,0.246,113.329,audio_features,4OfJkf1Y7K90SCvnEAgb71,spotify:track:4OfJkf1Y7K90SCvnEAgb71,https://api.spotify.com/v1/tracks/4OfJkf1Y7K90SCvnEAgb71,https://api.spotify.com/v1/audio-analysis/4OfJkf1Y7K90SCvnEAgb71,147372,5
0.786,0.349,2,-19.069,0,0.0856,0.00234,0.771,0.0461,0.817,105.012,audio_features,6q6mLnwvguRJe8VwQYRLkX,spotify:track:6q6mLnwvguRJe8VwQYRLkX,https://api.spotify.com/v1/tracks/6q6mLnwvguRJe8VwQYRLkX,https://api.spotify.com/v1/audio-analysis/6q6mLnwvguRJe8VwQYRLkX,154058,4
0.646,0.137,9,-20.622,1,0.0569,0.74,0.01,0.113,0.703,166.001,audio_features,3KqHZYPRaRqkEbwR9guJdq,spotify:track:3KqHZYPRaRqkEbwR9guJdq,https://api.spotify.com/v1/tracks/3KqHZYPRaRqkEbwR9guJdq,https://api.spotify.com/v1/audio-analysis/3KqHZYPRaRqkEbwR9guJdq,152399,4
0.586,0.968,11,-15.651,1,0.0623,0.0769,0.942,0.452,0.303,128.014,audio_features,3CaGJaBjGDWq7SLsRMsJWP,spotify:track:3CaGJaBjGDWq7SLsRMsJWP,https://api.spotify.com/v1/tracks/3CaGJaBjGDWq7SLsRMsJWP,https://api.spotify.com/v1/audio-analysis/3CaGJaBjGDWq7SLsRMsJWP,154034,4
0.65,0.308,9,-16.3,1,0.0313,0.244,0.956,0.135,0.0761,99.986,audio_features,5KDlHnrPRseQoZ4qABM9ob,spotify:track:5KDlHnrPRseQoZ4qABM9ob,https://api.spotify.com/v1/tracks/5KDlHnrPRseQoZ4qABM9ob,https://api.spotify.com/v1/audio-analysis/5KDlHnrPRseQoZ4qABM9ob,157797,4
0.483,0.935,6,-15.44,0,0.0518,0.000976,0.901,0.104,0.825,147.965,audio_features,66B0drcbALNJLAbhca1kbP,spotify:track:66B0drcbALNJLAbhca1kbP,https://api.spotify.com/v1/tracks/66B0drcbALNJLAbhca1kbP,https://api.spotify.com/v1/audio-analysis/66B0drcbALNJLAbhca1kbP,137521,4
0.531,0.785,2,-16.619,0,0.0393,0.224,0.856,0.507,0.374,102.992,audio_features,6OHp1tkbbXqYNdmYGY0RAk,spotify:track:6OHp1tkbbXqYNdmYGY0RAk,https://api.spotify.com/v1/tracks/6OHp1tkbbXqYNdmYGY0RAk,https://api.spotify.com/v1/audio-analysis/6OHp1tkbbXqYNdmYGY0RAk,123226,4
0.698,0.76,11,-15.484,0,0.274,0.117,0.953,0.304,0.384,144.002,audio_features,2oq1xbUI9X49D8lV9UUrKm,spotify:track:2oq1xbUI9X49D8lV9UUrKm,https://api.spotify.com/v1/tracks/2oq1xbUI9X49D8lV9UUrKm,https://api.spotify.com/v1/audio-analysis/2oq1xbUI9X49D8lV9UUrKm,134392,4
0.775,0.493,6,-17.414,0,0.0689,0.253,0.674,0.101,0.661,112.975,audio_features,3Fg30hcfhuMeclhcRK5oaR,spotify:track:3Fg30hcfhuMeclhcRK5oaR,https://api.spotify.com/v1/tracks/3Fg30hcfhuMeclhcRK5oaR,https://api.spotify.com/v1/audio-analysis/3Fg30hcfhuMeclhcRK5oaR,155399,4
0.584,0.339,6,-17.044,1,0.0586,0.0987,0.944,0.0923,0.78,166.103,audio_features,1AmBXRAs7mTc1Am6qH99sA,spotify:track:1AmBXRAs7mTc1Am6qH99sA,https://api.spotify.com/v1/tracks/1AmBXRAs7mTc1Am6qH99sA,https://api.spotify.com/v1/audio-analysis/1AmBXRAs7mTc1Am6qH99sA,151618,4
0.529,0.412,1,-19.802,0,0.0314,0.173,0.882,0.0969,0.153,136.018,audio_features,2smwNY8IAAns5OsuwOtrHv,spotify:track:2smwNY8IAAns5OsuwOtrHv,https://api.spotify.com/v1/tracks/2smwNY8IAAns5OsuwOtrHv,https://api.spotify.com/v1/audio-analysis/2smwNY8IAAns5OsuwOtrHv,158609,4
0.545,0.705,2,-12.022,1,0.0289,0.000668,0.805,0.21,0.15,180.063,audio_features,6TDPqY7c7GtvsDl5IkFeFS,spotify:track:6TDPqY7c7GtvsDl5IkFeFS,https://api.spotify.com/v1/tracks/6TDPqY7c7GtvsDl5IkFeFS,https://api.spotify.com/v1/audio-analysis/6TDPqY7c7GtvsDl5IkFeFS,161585,4
0.691,0.602,9,-15.083,0,0.0416,0.00233,0.925,0.0755,0.653,120.022,audio_features,3bRdp6zv05DAHgQQc21Z9n,spotify:track:3bRdp6zv05DAHgQQc21Z9n,https://api.spotify.com/v1/tracks/3bRdp6zv05DAHgQQc21Z9n,https://api.spotify.com/v1/audio-analysis/3bRdp6zv05DAHgQQc21Z9n,162088,4
0.558,0.636,6,-14.945,1,0.0343,0.0964,0.963,0.0638,0.85,100.024,audio_features,39QdPBoS0K4gG8eqbiM8OW,spotify:track:39QdPBoS0K4gG8eqbiM8OW,https://api.spotify.com/v1/tracks/39QdPBoS0K4gG8eqbiM8OW,https://api.spotify.com/v1/audio-analysis/39QdPBoS0K4gG8eqbiM8OW,135887,4
0.76,0.294,7,-19.272,0,0.0812,0.00162,0.868,0.0692,0.726,144.961,audio_features,3gJRNjR0n9jMjDokFLWgvv,spotify:track:3gJRNjR0n9jMjDokFLWgvv,https://api.spotify.com/v1/tracks/3gJRNjR0n9jMjDokFLWgvv,https://api.spotify.com/v1/audio-analysis/3gJRNjR0n9jMjDokFLWgvv,153816,4
0.715,0.394,2,-17.936,1,0.0595,0.0203,0.857,0.0876,0.653,86.635,audio_features,7lXKaXBTAgnsheQbskIJn3,spotify:track:7lXKaXBTAgnsheQbskIJn3,https://api.spotify.com/v1/tracks/7lXKaXBTAgnsheQbskIJn3,https://api.spotify.com/v1/audio-analysis/7lXKaXBTAgnsheQbskIJn3,164101,5
0.571,0.749,11,-14.301,0,0.0365,0.00631,0.798,0.422,0.851,134.001,audio_features,6CmNLozIYl5KlPuPubNRxY,spotify:track:6CmNLozIYl5KlPuPubNRxY,https://api.spotify.com/v1/tracks/6CmNLozIYl5KlPuPubNRxY,https://api.spotify.com/v1/audio-analysis/6CmNLozIYl5KlPuPubNRxY,137868,4
0.577,0.533,4,-16.359,0,0.0334,0.0276,0.927,0.152,0.519,95.04,audio_features,1prKHHxwSgFQetwOpyTjTf,spotify:track:1prKHHxwSgFQetwOpyTjTf,https://api.spotify.com/v1/tracks/1prKHHxwSgFQetwOpyTjTf,https://api.spotify.com/v1/audio-analysis/1prKHHxwSgFQetwOpyTjTf,153623,4
0.722,0.889,6,-7.874,0,0.0776,0.00114,0.711,0.0953,0.604,170.008,audio_features,5VFH0oAgLE717XFSEvFnR0,spotify:track:5VFH0oAgLE717XFSEvFnR0,https://api.spotify.com/v1/tracks/5VFH0oAgLE717XFSEvFnR0,https://api.spotify.com/v1/audio-analysis/5VFH0oAgLE717XFSEvFnR0,159717,4
0.772,0.467,10,-17.479,0,0.0448,0.000274,0.936,0.117,0.781,107.974,audio_features,2v3ktfs5DxqJhKttrFfdCs,spotify:track:2v3ktfs5DxqJhKttrFfdCs,https://api.spotify.com/v1/tracks/2v3ktfs5DxqJhKttrFfdCs,https://api.spotify.com/v1/audio-analysis/2v3ktfs5DxqJhKttrFfdCs,154432,4
0.774,0.465,0,-16.604,1,0.0539,0.115,0.894,0.0904,0.722,114.98,audio_features,2xe5a4FuOLrDljkZYekBQ5,spotify:track:2xe5a4FuOLrDljkZYekBQ5,https://api.spotify.com/v1/tracks/2xe5a4FuOLrDljkZYekBQ5,https://api.spotify.com/v1/audio-analysis/2xe5a4FuOLrDljkZYekBQ5,134755,4
0.768,0.533,1,-16.57,1,0.105,0.0716,0.918,0.0668,0.728,100.007,audio_features,7qJQZEzGsuKUFpioGL4ace,spotify:track:7qJQZEzGsuKUFpioGL4ace,https://api.spotify.com/v1/tracks/7qJQZEzGsuKUFpioGL4ace,https://api.spotify.com/v1/audio-analysis/7qJQZEzGsuKUFpioGL4ace,164458,4
0.568,0.548,7,-15.965,1,0.0315,0.0192,0.724,0.0867,0.657,104.988,audio_features,309VEUq9e5xeup7wbzuf9o,spotify:track:309VEUq9e5xeup7wbzuf9o,https://api.spotify.com/v1/tracks/309VEUq9e5xeup7wbzuf9o,https://api.spotify.com/v1/audio-analysis/309VEUq9e5xeup7wbzuf9o,139279,4
0.552,0.31,10,-22.055,1,0.0324,0.733,0.899,0.141,0.631,140.039,audio_features,3PgDNdLeyZxGEWdUBRCWVq,spotify:track:3PgDNdLeyZxGEWdUBRCWVq,https://api.spotify.com/v1/tracks/3PgDNdLeyZxGEWdUBRCWVq,https://api.spotify.com/v1/audio-analysis/3PgDNdLeyZxGEWdUBRCWVq,153228,4
0.426,0.237,6,-19.315,0,0.0403,0.401,0.743,0.146,0.437,127.97,audio_features,7mBDNnVRC8MskImDymJ4Kf,spotify:track:7mBDNnVRC8MskImDymJ4Kf,https://api.spotify.com/v1/tracks/7mBDNnVRC8MskImDymJ4Kf,https://api.spotify.com/v1/audio-analysis/7mBDNnVRC8MskImDymJ4Kf,140947,4
0.627,0.698,4,-17.804,0,0.0394,0.000348,0.947,0.11,0.797,162.005,audio_features,6PF0fcNriEVR4uOrLoZofN,spotify:track:6PF0fcNriEVR4uOrLoZofN,https://api.spotify.com/v1/tracks/6PF0fcNriEVR4uOrLoZofN,https://api.spotify.com/v1/audio-analysis/6PF0fcNriEVR4uOrLoZofN,132869,4
0.506,0.305,2,-20.552,1,0.0282,0.511,0.941,0.516,0.686,148.072,audio_features,0it2AYIcOHd8PV5WOEqoSk,spotify:track:0it2AYIcOHd8PV5WOEqoSk,https://api.spotify.com/v1/tracks/0it2AYIcOHd8PV5WOEqoSk,https://api.spotify.com/v1/audio-analysis/0it2AYIcOHd8PV5WOEqoSk,151917,4
0.46,0.319,2,-19.347,1,0.0323,0.325,0.159,0.2,0.452,164.997,audio_features,6jJgYrXxSIwaktqS1eJcn4,spotify:track:6jJgYrXxSIwaktqS1eJcn4,https://api.spotify.com/v1/tracks/6jJgYrXxSIwaktqS1eJcn4,https://api.spotify.com/v1/audio-analysis/6jJgYrXxSIwaktqS1eJcn4,150255,3
0.778,0.204,7,-26.687,1,0.0459,0.209,0.848,0.112,0.48,104.983,audio_features,3Esw0sQzQx8A5fsPl4wthW,spotify:track:3Esw0sQzQx8A5fsPl4wthW,https://api.spotify.com/v1/tracks/3Esw0sQzQx8A5fsPl4wthW,https://api.spotify.com/v1/audio-analysis/3Esw0sQzQx8A5fsPl4wthW,147921,4
0.787,0.289,4,-13.859,0,0.0457,0.177,0.854,0.128,0.615,109.994,audio_features,3oIB7omE30tAMjtI5NF65a,spotify:track:3oIB7omE30tAMjtI5NF65a,https://api.spotify.com/v1/tracks/3oIB7omE30tAMjtI5NF65a,https://api.spotify.com/v1/audio-analysis/3oIB7omE30tAMjtI5NF65a,151098,4
0.516,0.324,7,-17.858,1,0.0294,0.0418,0.842,0.604,0.211,140.026,audio_features,5oBxzLFqEJYww2QiwvptmR,spotify:track:5oBxzLFqEJYww2QiwvptmR,https://api.spotify.com/v1/tracks/5oBxzLFqEJYww2QiwvptmR,https://api.spotify.com/v1/audio-analysis/5oBxzLFqEJYww2QiwvptmR,138883,4
0.587,0.407,1,-18.796,0,0.0307,0.0697,0.913,0.534,0.354,103.99,audio_features,4YJCBkZthdIx4L1cwDN2v5,spotify:track:4YJCBkZthdIx4L1cwDN2v5,https://api.spotify.com/v1/tracks/4YJCBkZthdIx4L1cwDN2v5,https://api.spotify.com/v1/audio-analysis/4YJCBkZthdIx4L1cwDN2v5,150714,4
0.615,0.309,2,-20.708,1,0.0522,0.0408,0.829,0.134,0.865,150.024,audio_features,40QNP1iHqjItFlDCDcUSo9,spotify:track:40QNP1iHqjItFlDCDcUSo9,https://api.spotify.com/v1/tracks/40QNP1iHqjItFlDCDcUSo9,https://api.spotify.com/v1/audio-analysis/40QNP1iHqjItFlDCDcUSo9,148413,4
0.705,0.437,0,-16.689,1,0.0557,0.107,0.939,0.102,0.653,160.017,audio_features,7jwjhIlY0vzYlKA00G10Wy,spotify:track:7jwjhIlY0vzYlKA00G10Wy,https://api.spotify.com/v1/tracks/7jwjhIlY0vzYlKA00G10Wy,https://api.spotify.com/v1/audio-analysis/7jwjhIlY0vzYlKA00G10Wy,139470,4
0.703,0.367,9,-19.846,0,0.0356,0.00165,0.844,0.102,0.254,129.975,audio_features,62TIWuDtHtplqnBp5GGFg3,spotify:track:62TIWuDtHtplqnBp5GGFg3,https://api.spotify.com/v1/tracks/62TIWuDtHtplqnBp5GGFg3,https://api.spotify.com/v1/audio-analysis/62TIWuDtHtplqnBp5GGFg3,146896,4
0.587,0.815,10,-7.693,1,0.0273,0.000128,0.825,0.124,0.345,109.994,audio_features,4uR7muxvOpxjxt7QR6j8mx,spotify:track:4uR7muxvOpxjxt7QR6j8mx,https://api.spotify.com/v1/tracks/4uR7muxvOpxjxt7QR6j8mx,https://api.spotify.com/v1/audio-analysis/4uR7muxvOpxjxt7QR6j8mx,155278,4
0.685,0.279,10,-20.356,1,0.0539,0.00966,0.756,0.105,0.541,150.009,audio_features,0MBBl5vPIXRqWgNJ8ziWAu,spotify:track:0MBBl5vPIXRqWgNJ8ziWAu,https://api.spotify.com/v1/tracks/0MBBl5vPIXRqWgNJ8ziWAu,https://api.spotify.com/v1/audio-analysis/0MBBl5vPIXRqWgNJ8ziWAu,142125,4
0.645,0.571,9,-11.994,1,0.0366,0.00696,0.805,0.0545,0.871,129.958,audio_features,0DlSqGxxEUX1HqbXe8Aj1Y,spotify:track:0DlSqGxxEUX1HqbXe8Aj1Y,https://api.spotify.com/v1/tracks/0DlSqGxxEUX1HqbXe8Aj1Y,https://api.spotify.com/v1/audio-analysis/0DlSqGxxEUX1HqbXe8Aj1Y,141132,4
0.757,0.405,9,-18.964,1,0.0585,0.00436,0.888,0.117,0.28,140.149,audio_features,685TIwZIdSbG8A5MnpudeL,spotify:track:685TIwZIdSbG8A5MnpudeL,https://api.spotify.com/v1/tracks/685TIwZIdSbG8A5MnpudeL,https://api.spotify.com/v1/audio-analysis/685TIwZIdSbG8A5MnpudeL,151298,4
0.598,0.922,10,-16.461,0,0.0329,0.282,0.914,0.121,0.971,137.992,audio_features,5m0JPoGOAJBoj3zdaekmBc,spotify:track:5m0JPoGOAJBoj3zdaekmBc,https://api.spotify.com/v1/tracks/5m0JPoGOAJBoj3zdaekmBc,https://api.spotify.com/v1/audio-analysis/5m0JPoGOAJBoj3zdaekmBc,141530,4
0.389,0.683,1,-15.572,0,0.0651,0.00465,0.258,0.341,0.396,129.921,audio_features,5NfufzvFHlVQIyblbUhOco,spotify:track:5NfufzvFHlVQIyblbUhOco,https://api.spotify.com/v1/tracks/5NfufzvFHlVQIyblbUhOco,https://api.spotify.com/v1/audio-analysis/5NfufzvFHlVQIyblbUhOco,153017,4
0.588,0.65,2,-14.348,1,0.0492,0.00348,0.95,0.083,0.468,185.063,audio_features,3pO1JFFIonxPkHRSZiBcRe,spotify:track:3pO1JFFIonxPkHRSZiBcRe,https://api.spotify.com/v1/tracks/3pO1JFFIonxPkHRSZiBcRe,https://api.spotify.com/v1/audio-analysis/3pO1JFFIonxPkHRSZiBcRe,149640,4
0.577,0.838,10,-12.763,1,0.031,2.52e-05,0.683,0.172,0.465,139.98,audio_features,36B7WX7r1GWvW8siwNPsnA,spotify:track:36B7WX7r1GWvW8siwNPsnA,https://api.spotify.com/v1/tracks/36B7WX7r1GWvW8siwNPsnA,https://api.spotify.com/v1/audio-analysis/36B7WX7r1GWvW8siwNPsnA,153892,4
0.519,0.924,11,-10.451,1,0.0334,4.83e-06,0.783,0.0837,0.261,124.969,audio_features,4BQPQh4g0mRuJMcK5XJrrv,spotify:track:4BQPQh4g0mRuJMcK5XJrrv,https://api.spotify.com/v1/tracks/4BQPQh4g0mRuJMcK5XJrrv,https://api.spotify.com/v1/audio-analysis/4BQPQh4g0mRuJMcK5XJrrv,147679,4
0.693,0.481,10,-17.741,0,0.0538,0.00853,0.869,0.09,0.527,149.956,audio_features,2ycWACrpiiutBbUvTEvg1E,spotify:track:2ycWACrpiiutBbUvTEvg1E,https://api.spotify.com/v1/tracks/2ycWACrpiiutBbUvTEvg1E,https://api.spotify.com/v1/audio-analysis/2ycWACrpiiutBbUvTEvg1E,142370,4
0.496,0.789,1,-10.433,1,0.0287,1.78e-05,0.875,0.4,0.855,125.002,audio_features,29FHLDU3qFAxaSrF8A251p,spotify:track:29FHLDU3qFAxaSrF8A251p,https://api.spotify.com/v1/tracks/29FHLDU3qFAxaSrF8A251p,https://api.spotify.com/v1/audio-analysis/29FHLDU3qFAxaSrF8A251p,139753,4
0.573,0.651,0,-11.989,1,0.0262,0.00324,0.878,0.0953,0.159,104.97,audio_features,6ZznNslOK6wKGdOZIt5nBC,spotify:track:6ZznNslOK6wKGdOZIt5nBC,https://api.spotify.com/v1/tracks/6ZznNslOK6wKGdOZIt5nBC,https://api.spotify.com/v1/audio-analysis/6ZznNslOK6wKGdOZIt5nBC,155930,4
0.698,0.717,4,-13.116,1,0.0423,0.01,0.0447,0.184,0.666,104.993,audio_features,4LLBi0NNNPeHITzRRISebL,spotify:track:4LLBi0NNNPeHITzRRISebL,https://api.spotify.com/v1/tracks/4LLBi0NNNPeHITzRRISebL,https://api.spotify.com/v1/audio-analysis/4LLBi0NNNPeHITzRRISebL,138543,4
0.473,0.613,0,-17.092,1,0.12,0.0254,0.762,0.106,0.912,152.979,audio_features,2TPiyEo6P2bV0Ntr0qzdc1,spotify:track:2TPiyEo6P2bV0Ntr0qzdc1,https://api.spotify.com/v1/tracks/2TPiyEo6P2bV0Ntr0qzdc1,https://api.spotify.com/v1/audio-analysis/2TPiyEo6P2bV0Ntr0qzdc1,153258,5
0.686,0.882,1,-7.951,0,0.0301,0.00106,0.84,0.053,0.693,125.012,audio_features,60ZC8rvQPUuckkiwec37Si,spotify:track:60ZC8rvQPUuckkiwec37Si,https://api.spotify.com/v1/tracks/60ZC8rvQPUuckkiwec37Si,https://api.spotify.com/v1/audio-analysis/60ZC8rvQPUuckkiwec37Si,139752,4
0.795,0.394,11,-20.565,0,0.245,0.00627,0.818,0.089,0.27,165.017,audio_features,689mqzU6ep6UwlIu9zM1vR,spotify:track:689mqzU6ep6UwlIu9zM1vR,https://api.spotify.com/v1/tracks/689mqzU6ep6UwlIu9zM1vR,https://api.spotify.com/v1/audio-analysis/689mqzU6ep6UwlIu9zM1vR,134949,4
0.611,0.548,11,-15.467,0,0.0538,0.00417,0.597,0.217,0.205,85.001,audio_features,5lO5Z6eiW7BdaEStglfpnO,spotify:track:5lO5Z6eiW7BdaEStglfpnO,https://api.spotify.com/v1/tracks/5lO5Z6eiW7BdaEStglfpnO,https://api.spotify.com/v1/audio-analysis/5lO5Z6eiW7BdaEStglfpnO,152010,4
0.511,0.723,7,-15.501,0,0.0479,0.299,0.967,0.0691,0.867,173.955,audio_features,7a0kCyWsCuo4XOhzAtmCt1,spotify:track:7a0kCyWsCuo4XOhzAtmCt1,https://api.spotify.com/v1/tracks/7a0kCyWsCuo4XOhzAtmCt1,https://api.spotify.com/v1/audio-analysis/7a0kCyWsCuo4XOhzAtmCt1,152317,4
0.533,0.805,5,-14.198,1,0.039,0.124,0.929,0.0629,0.469,164.992,audio_features,1KDTYbmWncjKz8NQdoYjuI,spotify:track:1KDTYbmWncjKz8NQdoYjuI,https://api.spotify.com/v1/tracks/1KDTYbmWncjKz8NQdoYjuI,https://api.spotify.com/v1/audio-analysis/1KDTYbmWncjKz8NQdoYjuI,150951,4
0.81,0.597,1,-17.206,1,0.0549,0.00368,0.884,0.1,0.481,120.055,audio_features,7iGGpHc8dLT7z6KOioX9cp,spotify:track:7iGGpHc8dLT7z6KOioX9cp,https://api.spotify.com/v1/tracks/7iGGpHc8dLT7z6KOioX9cp,https://api.spotify.com/v1/audio-analysis/7iGGpHc8dLT7z6KOioX9cp,137525,4
0.585,0.723,11,-18.118,0,0.0335,0.219,0.831,0.0496,0.649,137.985,audio_features,49nZSpWh1Y4pKRYEi1IkWs,spotify:track:49nZSpWh1Y4pKRYEi1IkWs,https://api.spotify.com/v1/tracks/49nZSpWh1Y4pKRYEi1IkWs,https://api.spotify.com/v1/audio-analysis/49nZSpWh1Y4pKRYEi1IkWs,135515,4
0.528,0.558,7,-15.107,0,0.0563,0.525,0.91,0.0591,0.723,174.015,audio_features,6qtm3CQ3HZZxKaHIQa2S8M,spotify:track:6qtm3CQ3HZZxKaHIQa2S8M,https://api.spotify.com/v1/tracks/6qtm3CQ3HZZxKaHIQa2S8M,https://api.spotify.com/v1/audio-analysis/6qtm3CQ3HZZxKaHIQa2S8M,153420,4
0.586,0.838,8,-13.323,1,0.0386,0.00019,0.717,0.145,0.333,92.018,audio_features,1wX6d1ap41Xx9k5rqgNBnb,spotify:track:1wX6d1ap41Xx9k5rqgNBnb,https://api.spotify.com/v1/tracks/1wX6d1ap41Xx9k5rqgNBnb,https://api.spotify.com/v1/audio-analysis/1wX6d1ap41Xx9k5rqgNBnb,138067,4
0.796,0.432,0,-17.47,1,0.095,0.17,0.808,0.0823,0.717,117.969,audio_features,28fIg7NdeNlIe6eBTk2gIz,spotify:track:28fIg7NdeNlIe6eBTk2gIz,https://api.spotify.com/v1/tracks/28fIg7NdeNlIe6eBTk2gIz,https://api.spotify.com/v1/audio-analysis/28fIg7NdeNlIe6eBTk2gIz,150401,4
0.542,0.671,7,-16.473,1,0.0451,0.266,0.85,0.257,0.389,174.95,audio_features,7ziWKwO101z05qIEUJrHXw,spotify:track:7ziWKwO101z05qIEUJrHXw,https://api.spotify.com/v1/tracks/7ziWKwO101z05qIEUJrHXw,https://api.spotify.com/v1/audio-analysis/7ziWKwO101z05qIEUJrHXw,151187,4
0.646,0.711,10,-17.223,1,0.0435,0.00121,0.698,0.158,0.66,142.01,audio_features,3aIRErFT4zTSQOIHGafB0M,spotify:track:3aIRErFT4zTSQOIHGafB0M,https://api.spotify.com/v1/tracks/3aIRErFT4zTSQOIHGafB0M,https://api.spotify.com/v1/audio-analysis/3aIRErFT4zTSQOIHGafB0M,129509,4
0.432,0.624,10,-17.192,0,0.038,0.00165,0.571,0.281,0.21,173.976,audio_features,5TlMiRuE8KQfICS2gohq9p,spotify:track:5TlMiRuE8KQfICS2gohq9p,https://api.spotify.com/v1/tracks/5TlMiRuE8KQfICS2gohq9p,https://api.spotify.com/v1/audio-analysis/5TlMiRuE8KQfICS2gohq9p,144972,4
0.664,0.921,9,-13.473,1,0.0393,0.00631,0.791,0.0911,0.248,92.517,audio_features,0YdhcDxKGgqFiPafI4HJdj,spotify:track:0YdhcDxKGgqFiPafI4HJdj,https://api.spotify.com/v1/tracks/0YdhcDxKGgqFiPafI4HJdj,https://api.spotify.com/v1/audio-analysis/0YdhcDxKGgqFiPafI4HJdj,136991,4
